id,label,volume,number,date,pages
nla.obj-448539067,,11,569,1891-01-10,28
nla.obj-488976523,,11,570,1891-01-17,26
nla.obj-448539080,,11,571,1891-01-24,28
nla.obj-448539233,,11,572,1891-01-31,26
nla.obj-448539303,,11,573,1891-02-07,28
nla.obj-448614664,,11,574,1891-02-14,56
nla.obj-448614730,,11,575,1891-02-21,28
nla.obj-448614902,,11,576,1891-02-28,28
nla.obj-448615210,,11,577,1891-03-07,28
nla.obj-448615308,,11,578,1891-03-14,28
nla.obj-448615356,,11,579,1891-03-21,28
nla.obj-448615416,,11,580,1891-03-28,28
nla.obj-448615434,,11,581,1891-04-04,28
nla.obj-488976706,,11,582,1891-04-11,28
nla.obj-448615491,,11,583,1891-04-18,28
nla.obj-448615528,,11,584,1891-04-25,28
nla.obj-448663549,,11,585,1891-05-02,26
nla.obj-448663605,,11,586,1891-05-09,28
nla.obj-448663626,,11,587,1891-05-16,28
nla.obj-488976787,,11,588,1891-05-23,28
nla.obj-448663647,,11,589,1891-05-30,28
nla.obj-448663683,,11,590,1891-06-06,28
nla.obj-448663828,,11,591,1891-06-13,28
nla.obj-448663844,,11,592,1891-06-20,28
nla.obj-448663866,,11,593,1891-06-27,28
nla.obj-448663937,,11,594,1891-07-04,28
nla.obj-448663959,,11,595,1891-07-11,28
nla.obj-449610209,,11,596,1891-07-18,28
nla.obj-449610223,,11,597,1891-07-25,28
nla.obj-449610307,,11,598,1891-08-01,28
nla.obj-449610329,,11,599,1891-08-08,28
nla.obj-449610341,,11,600,1891-08-15,28
nla.obj-449610364,,11,601,1891-08-22,28
nla.obj-449610386,,11,602,1891-08-29,28
nla.obj-449610406,,11,603,1891-09-05,28
nla.obj-449610422,,11,604,1891-09-12,28
nla.obj-449610440,,11,605,1891-09-19,28
nla.obj-449778039,,11,606,1891-09-26,28
nla.obj-449778052,,11,607,1891-10-03,28
nla.obj-449778129,,11,608,1891-10-10,28
nla.obj-449778141,,11,609,1891-10-17,28
nla.obj-449778220,,11,610,1891-10-24,28
nla.obj-449778261,,11,611,1891-10-31,28
nla.obj-449778285,,11,612,1891-11-07,28
nla.obj-449778358,,11,613,1891-11-14,28
nla.obj-449778374,,11,614,1891-11-21,28
nla.obj-449778396,,11,615,1891-11-28,28
nla.obj-449854103,,11,616,1891-12-05,28
nla.obj-449854188,,11,617,1891-12-12,28
nla.obj-488979849,CHRISTMAS NUMBER OF THE BULLETIN,11,618,1891-12-19,46
nla.obj-449854223,,11,619,1891-12-26,28
nla.obj-449854355,,11,620,1892-01-02,28
nla.obj-449854433,,11,621,1892-01-09,28
nla.obj-449854487,,11,622,1892-01-16,28
nla.obj-449854582,,11,623,1892-01-23,28
nla.obj-449854605,,12,624,1892-01-30,28
nla.obj-449854671,,12,625,1892-02-06,28
nla.obj-449854743,,12,626,1892-02-13,28
nla.obj-449991763,,12,627,1892-02-20,28
nla.obj-449991782,,12,628,1892-02-27,28
nla.obj-449991902,,12,629,1892-03-05,28
nla.obj-449991989,,12,630,1892-03-12,28
nla.obj-449992084,,12,631,1892-03-19,28
nla.obj-449992125,,12,632,1892-03-26,28
nla.obj-449992149,,12,633,1892-04-02,26
nla.obj-449992163,,12,634,1892-04-09,28
nla.obj-449992286,,12,635,1892-04-16,28
nla.obj-449992362,,12,636,1892-04-23,28
nla.obj-450013403,,12,637,1892-04-30,28
nla.obj-450013442,,12,638,1892-05-07,28
nla.obj-450013469,,12,639,1892-05-14,28
nla.obj-450013488,,12,640,1892-05-21,26
nla.obj-450013553,,12,641,1892-05-28,28
nla.obj-450013638,,12,642,1892-06-04,28
nla.obj-450013651,,12,643,1892-06-11,28
nla.obj-450013672,,12,644,1892-06-18,28
nla.obj-450013695,,12,645,1892-06-25,28
nla.obj-489032253,,12,646,1892-07-02,28
nla.obj-489032312,,12,647,1892-07-09,28
nla.obj-489032385,,12,648,1892-07-16,28
nla.obj-489033962,,12,649,1892-07-23,28
nla.obj-489039268,,12,650,1892-07-30,28
nla.obj-489041986,,12,651,1892-08-06,24
nla.obj-489044522,,12,652,1892-08-13,24
nla.obj-489047526,,12,653,1892-08-20,28
nla.obj-489052453,,12,654,1892-08-27,24
nla.obj-487187895,,12,655,1892-09-03,28
nla.obj-490751126,,12,656,1892-09-10,24
nla.obj-490751147,,12,657,1892-09-17,28
nla.obj-490751160,,12,658,1892-09-24,24
nla.obj-490751183,,12,659,1892-10-01,28
nla.obj-490751208,,12,660,1892-10-08,24
nla.obj-490751224,,12,661,1892-10-15,28
nla.obj-490751243,,12,662,1892-10-22,24
nla.obj-490751262,,12,663,1892-10-29,28
nla.obj-490751281,,12,664,1892-11-05,24
nla.obj-490751306,,12,665,1892-11-12,28
nla.obj-490907655,,12,666,1892-11-19,24
nla.obj-490907678,,12,667,1892-11-26,28
nla.obj-490907693,,12,668,1892-12-03,24
nla.obj-490907717,,12,669,1892-12-10,28
nla.obj-490907730,CHRISTMAS NUMBER OF THE BULLETIN,12,670,1892-12-17,40
nla.obj-490907758,,12,671,1892-12-24,28
nla.obj-490907774,,12,672,1892-12-31,24
nla.obj-490907796,,12,673,1893-01-07,28
nla.obj-487191929,,12,674,1893-01-14,24
nla.obj-490907816,,12,675,1893-01-21,28
nla.obj-490964541,,12,676,1893-01-28,24
nla.obj-490964624,,12,677,1893-02-04,28
nla.obj-490964720,,13,678,1893-02-11,24
nla.obj-490964761,,13,679,1893-02-18,28
nla.obj-490964785,,13,680,1893-02-25,24
nla.obj-490964859,,13,681,1893-03-04,28
nla.obj-490964942,,13,682,1893-03-11,24
nla.obj-490964988,,13,683,1893-03-18,28
nla.obj-490965072,,13,684,1893-03-25,24
nla.obj-490965144,,13,685,1893-04-01,24
nla.obj-491138579,,13,686,1893-04-08,24
nla.obj-491138598,,13,687,1893-04-15,24
nla.obj-491138616,,13,688,1893-04-22,24
nla.obj-491138634,,13,689,1893-04-29,28
nla.obj-491138650,,13,690,1893-05-06,24
nla.obj-491138675,,13,691,1893-05-13,28
nla.obj-491138691,,13,692,1893-05-20,24
nla.obj-491138715,,13,693,1893-05-27,28
nla.obj-491138731,,13,694,1893-06-03,24
nla.obj-491138753,,13,695,1893-06-10,28
nla.obj-491169389,,13,696,1893-06-17,24
nla.obj-491169443,,13,697,1893-06-24,28
nla.obj-491169520,,13,698,1893-07-01,24
nla.obj-491169548,,13,699,1893-07-08,28
nla.obj-491169613,,13,700,1893-07-15,24
nla.obj-491169637,,13,701,1893-07-22,24
nla.obj-491169710,,13,702,1893-07-29,24
nla.obj-491169755,,13,703,1893-08-05,24
nla.obj-491169778,,13,704,1893-08-12,24
nla.obj-491169793,,13,705,1893-08-19,24
nla.obj-491222015,,13,706,1893-08-26,24
nla.obj-491222031,,13,707,1893-09-02,24
nla.obj-491222053,,13,708,1893-09-09,24
nla.obj-491222077,,13,709,1893-09-16,24
nla.obj-491222090,,13,710,1893-09-23,24
nla.obj-491222111,,13,711,1893-09-30,24
nla.obj-491222133,,13,712,1893-10-07,24
nla.obj-491222154,,13,713,1893-10-14,28
nla.obj-489054874,,13,714,1893-10-21,24
nla.obj-491222179,,13,715,1893-10-28,28
nla.obj-491222198,,13,716,1893-11-04,24
nla.obj-491243763,,13,717,1893-11-11,28
nla.obj-491243782,,13,718,1893-11-18,24
nla.obj-491243803,,13,719,1893-11-25,28
nla.obj-491243875,,13,720,1893-12-02,24
nla.obj-491243891,,13,721,1893-12-09,24
nla.obj-487195812,CHRISTMAS NUMBER OF THE BULLETIN,13,722,1893-12-16,44
nla.obj-491243977,,13,723,1893-12-23,28
nla.obj-491244019,,13,724,1893-12-30,24
nla.obj-489066477,,13,725,1894-01-06,28
nla.obj-489066490,,13,726,1894-01-13,24
nla.obj-489066514,,13,727,1894-01-20,28
nla.obj-489066538,,13,728,1894-01-27,24
nla.obj-489066551,,14,729,1894-02-03,24
nla.obj-489066572,,14,730,1894-02-10,24
nla.obj-489066595,,14,731,1894-02-17,28
nla.obj-489066617,,14,732,1894-02-24,24
nla.obj-489066630,,14,733,1894-03-03,28
nla.obj-489066658,,14,734,1894-03-10,24
nla.obj-489098836,,14,735,1894-03-17,28
nla.obj-489098971,,14,736,1894-03-24,24
nla.obj-489099018,,14,737,1894-03-31,28
nla.obj-489099052,,14,738,1894-04-07,24
nla.obj-489099129,,14,739,1894-04-14,28
nla.obj-489099220,,14,740,1894-04-21,28
nla.obj-489099349,,14,741,1894-04-28,28
nla.obj-489099363,,14,742,1894-05-05,24
nla.obj-489099522,,14,743,1894-05-12,28
nla.obj-489099616,,14,744,1894-05-19,28
nla.obj-489324541,,14,745,1894-05-26,28
nla.obj-489324624,,14,746,1894-06-02,28
nla.obj-489324662,,14,747,1894-06-09,28
nla.obj-489324736,,14,748,1894-06-16,24
nla.obj-489324837,,14,749,1894-06-23,28
nla.obj-489324903,,14,750,1894-06-30,24
nla.obj-489325009,,14,751,1894-07-07,28
nla.obj-489325131,,14,752,1894-07-14,28
nla.obj-489325222,,14,753,1894-07-21,28
nla.obj-489325327,,14,754,1894-07-28,28
nla.obj-491100206,,14,755,1894-08-04,28
nla.obj-491100222,,14,756,1894-08-11,28
nla.obj-491100240,,14,757,1894-08-18,28
nla.obj-491100265,,14,758,1894-08-25,28
nla.obj-491100287,,14,759,1894-09-01,28
nla.obj-491100303,,14,760,1894-09-08,28
nla.obj-491100327,,14,761,1894-09-15,28
nla.obj-491100342,,14,762,1894-09-22,28
nla.obj-491100369,,14,763,1894-09-29,28
nla.obj-491100388,,14,764,1894-10-06,28
nla.obj-489563624,,14,765,1894-10-13,28
nla.obj-489563643,,14,766,1894-10-20,28
nla.obj-489563662,,14,767,1894-10-27,28
nla.obj-489563681,,14,768,1894-11-03,28
nla.obj-489563704,,14,769,1894-11-10,28
nla.obj-489563720,,14,770,1894-11-17,28
nla.obj-489563748,,14,771,1894-11-24,28
nla.obj-489563761,,14,772,1894-12-01,28
nla.obj-489563785,,14,773,1894-12-08,28
nla.obj-508107152,CHRISTMAS NUMBER OF THE BULLETIN,14,774,1894-12-15,46
nla.obj-489563800,,14,775,1894-12-22,28
nla.obj-489679153,,14,776,1894-12-29,28
nla.obj-489679177,,14,777,1895-01-05,28
nla.obj-489679190,,14,778,1895-01-12,28
nla.obj-489679211,,14,779,1895-01-19,28
nla.obj-514230837,,14,780,1895-01-26,28
nla.obj-489679375,,16,781,1895-02-02,28
nla.obj-489679449,,16,782,1895-02-09,28
nla.obj-489679547,,16,783,1895-02-16,28
nla.obj-489679560,,16,784,1895-02-23,28
nla.obj-489679636,,16,785,1895-03-02,28
nla.obj-489679657,,16,786,1895-03-09,28
nla.obj-489818699,,16,787,1895-03-16,28
nla.obj-489818737,,16,788,1895-03-23,28
nla.obj-489818759,,16,789,1895-03-30,28
nla.obj-489818829,,16,790,1895-04-06,28
nla.obj-489818841,,16,791,1895-04-13,28
nla.obj-489818943,,16,792,1895-04-20,32
nla.obj-489818962,,16,793,1895-04-27,28
nla.obj-489819031,,16,794,1895-05-04,28
nla.obj-489819053,,16,795,1895-05-11,32
nla.obj-489819217,,16,796,1895-05-18,28
nla.obj-490331516,,16,797,1895-05-25,28
nla.obj-490331534,,16,798,1895-06-01,28
nla.obj-490331550,,16,799,1895-06-08,32
nla.obj-490331575,,16,800,1895-06-15,28
nla.obj-490331591,,16,801,1895-06-22,32
nla.obj-490331611,,16,802,1895-06-29,28
nla.obj-514234804,,16,803,1895-07-06,32
nla.obj-490331633,,16,804,1895-07-13,28
nla.obj-490331654,,16,805,1895-07-20,32
nla.obj-490331679,,16,806,1895-07-27,28
nla.obj-514239190,,16,807,1895-08-03,32
nla.obj-490331698,,16,808,1895-08-10,28
nla.obj-490341467,,16,809,1895-08-17,32
nla.obj-490341508,,16,810,1895-08-24,28
nla.obj-490341524,,16,811,1895-08-31,32
nla.obj-490341597,,16,812,1895-09-07,32
nla.obj-490341610,,16,813,1895-09-14,32
nla.obj-490341717,,16,814,1895-09-21,32
nla.obj-490341730,,16,815,1895-09-28,32
nla.obj-490341803,,16,816,1895-10-05,32
nla.obj-490341827,,16,817,1895-10-12,32
nla.obj-490341902,,16,818,1895-10-19,32
nla.obj-490564559,,16,819,1895-10-26,32
nla.obj-692234272,Special Number of The Bulletin,,,1895-11-01,24
nla.obj-490564576,,16,820,1895-11-02,32
nla.obj-490564592,,16,821,1895-11-09,32
nla.obj-490564615,,16,822,1895-11-16,32
nla.obj-490564631,,16,823,1895-11-23,32
nla.obj-490564653,,16,824,1895-11-30,32
nla.obj-490564677,,16,825,1895-12-07,32
nla.obj-490564690,CHRISTMAS NUMBER OF THE BULLETIN,16,826,1895-12-14,44
nla.obj-490564716,,16,827,1895-12-21,32
nla.obj-490564734,,16,828,1895-12-28,32
nla.obj-691847080,,17,0829,1896-01-04,32
nla.obj-664593299,,17,830,1896-01-11,32
nla.obj-664593317,,17,831,1896-01-18,32
nla.obj-664593330,,17,832,1896-01-25,32
nla.obj-664593358,,17,833,1896-02-01,32
nla.obj-664593374,,17,834,1896-02-08,32
nla.obj-664593396,,17,835,1896-02-15,32
nla.obj-664593413,,17,836,1896-02-22,32
nla.obj-664593437,,17,837,1896-02-29,32
nla.obj-664593459,,17,838,1896-03-07,32
nla.obj-664593476,,17,839,1896-03-14,32
nla.obj-664593492,,17,840,1896-03-21,32
nla.obj-664593511,,17,841,1896-03-28,32
nla.obj-664593533,,17,842,1896-04-04,32
nla.obj-664593554,,17,843,1896-04-11,32
nla.obj-664593579,,17,844,1896-04-18,32
nla.obj-664593598,,17,845,1896-04-25,32
nla.obj-664593616,,17,846,1896-05-02,32
nla.obj-664593634,,17,847,1896-05-09,32
nla.obj-664593650,,17,850,1896-05-30,32
nla.obj-664593675,,17,851,1896-06-06,32
nla.obj-664593691,,17,852,1896-06-13,32
nla.obj-664593715,,17,853,1896-06-20,32
nla.obj-664593731,,17,854,1896-06-27,32
nla.obj-674876528,,17,855,1896-07-04,32
nla.obj-667765853,,17,856,1896-07-11,32
nla.obj-667765890,,17,857,1896-07-18,32
nla.obj-667765913,,17,858,1896-07-25,32
nla.obj-667765937,,17,859,1896-08-01,32
nla.obj-667765959,,17,860,1896-08-08,32
nla.obj-667765976,,17,861,1896-08-15,32
nla.obj-667765992,,17,862,1896-08-22,32
nla.obj-667766015,,17,863,1896-08-29,32
nla.obj-667766031,,17,864,1896-09-05,32
nla.obj-667766053,,17,865,1896-09-12,32
nla.obj-667766077,,17,866,1896-09-19,32
nla.obj-667766090,,17,867,1896-09-26,32
nla.obj-667766111,,17,868,1896-10-03,32
nla.obj-667766133,,17,869,1896-10-10,32
nla.obj-667766154,,17,870,1896-10-17,32
nla.obj-667766179,,17,871,1896-10-24,32
nla.obj-667766198,,17,872,1896-10-31,32
nla.obj-667766217,,17,873,1896-11-07,32
nla.obj-667766230,,17,874,1896-11-14,32
nla.obj-667766258,,17,875,1896-11-21,32
nla.obj-667766274,,17,876,1896-11-28,32
nla.obj-667766296,,17,877,1896-12-05,32
nla.obj-667766314,CHRISTMAS NUMBER OF THE BULLETIN,17,878,1896-12-12,52
nla.obj-667766338,,17,879,1896-12-19,32
nla.obj-667766351,,17,880,1896-12-26,32
nla.obj-677656131,,17,881,1897-01-02,32
nla.obj-691848251,,17,882,1897-01-09,32
nla.obj-677656388,,17,883,1897-01-16,32
nla.obj-677657446,,17,884,1897-01-23,32
nla.obj-677660231,,17,885,1897-01-30,32
nla.obj-677663531,,17,886,1897-02-06,32
nla.obj-677667484,,17,887,1897-02-13,32
nla.obj-677673983,,17,888,1897-02-20,32
nla.obj-677678636,,17,889,1897-02-27,32
nla.obj-677689671,,17,890,1897-03-06,32
nla.obj-677691785,,17,891,1897-03-13,32
nla.obj-677692732,,17,892,1897-03-20,32
nla.obj-677698820,,17,893,1897-03-27,32
nla.obj-677704583,,17,894,1897-04-03,32
nla.obj-677721033,,17,895,1897-04-10,32
nla.obj-677732147,,17,896,1897-04-17,32
nla.obj-677736905,,17,897,1897-04-24,32
nla.obj-677738352,,17,898,1897-05-01,32
nla.obj-677741509,,17,899,1897-05-08,32
nla.obj-677746942,,17,900,1897-05-15,32
nla.obj-677750692,,17,901,1897-05-22,32
nla.obj-677752749,,17,902,1897-05-29,32
nla.obj-839922865,,18,903,1897-06-05,32
nla.obj-839972187,,18,904,1897-06-12,32
nla.obj-839988399,,18,905,1897-06-19,32
nla.obj-839988738,,18,906,1897-06-26,32
nla.obj-672369238,,18,907,1897-07-03,32
nla.obj-672369251,,18,908,1897-07-10,32
nla.obj-672369272,,18,909,1897-07-17,32
nla.obj-693327872,,18,910,1897-07-24,32
nla.obj-672369295,,18,911,1897-07-31,32
nla.obj-672369310,,18,912,1897-08-07,36
nla.obj-683202003,,18,913,1897-08-14,36
nla.obj-672603202,,18,914,1897-08-21,36
nla.obj-672369332,,18,915,1897-08-28,36
nla.obj-672369355,,18,916,1897-09-04,36
nla.obj-672369378,,18,917,1897-09-11,36
nla.obj-672369393,,18,918,1897-09-18,36
nla.obj-672369411,,18,919,1897-09-25,36
nla.obj-672369433,,18,920,1897-10-02,36
nla.obj-672369454,,18,921,1897-10-09,36
nla.obj-672369479,,18,922,1897-10-16,36
nla.obj-672369498,,18,923,1897-10-23,36
nla.obj-672369517,,18,924,1897-10-30,36
nla.obj-672369530,,18,925,1897-11-06,36
nla.obj-672369558,,18,926,1897-11-13,36
nla.obj-672369574,,18,927,1897-11-20,36
nla.obj-672369596,,18,928,1897-11-27,36
nla.obj-672369618,,18,929,1897-12-04,36
nla.obj-691854470,CHRISTMAS NUMBER OF THE BULLETIN,18,930,1897-12-11,52
nla.obj-672369639,,18,931,1897-12-18,36
nla.obj-672369652,,18,932,1897-12-25,36
nla.obj-667792678,,18,933,1898-01-01,36
nla.obj-667792693,,18,934,1898-01-08,36
nla.obj-667792763,,18,935,1898-01-15,36
nla.obj-667792842,,18,936,1898-01-22,36
nla.obj-667792888,,19,937,1898-01-29,36
nla.obj-667792902,,19,938,1898-02-05,36
nla.obj-667792977,,19,939,1898-02-12,36
nla.obj-667793055,,19,940,1898-02-19,36
nla.obj-667793093,,19,941,1898-02-26,36
nla.obj-691864020,,19,942,1898-03-05,36
nla.obj-667793119,,19,943,1898-03-12,36
nla.obj-667793181,,19,944,1898-03-19,36
nla.obj-667793269,,19,945,1898-03-26,36
nla.obj-667793300,,19,946,1898-04-02,36
nla.obj-691866994,,19,947,1898-04-09,36
nla.obj-672612173,,19,948,1898-04-16,36
nla.obj-683223408,,19,948,1898-04-16,36
nla.obj-672615248,,19,949,1898-04-23,36
nla.obj-668161363,,19,950,1898-04-30,36
nla.obj-668161382,,19,951,1898-05-07,36
nla.obj-668161468,,19,952,1898-05-14,36
nla.obj-668161484,,19,953,1898-05-21,36
nla.obj-668161506,,19,954,1898-05-28,36
nla.obj-668182199,,19,955,1898-06-04,36
nla.obj-668182213,,19,956,1898-06-11,36
nla.obj-668182259,,19,957,1898-06-18,36
nla.obj-668182276,,19,958,1898-06-25,36
nla.obj-668182409,,19,959,1898-07-02,36
nla.obj-668227570,,19,960,1898-07-09,36
nla.obj-668227597,,19,961,1898-07-16,36
nla.obj-668227610,,19,962,1898-07-23,36
nla.obj-691872161,,19,963,1898-07-30,40
nla.obj-668227632,,19,964,1898-08-06,36
nla.obj-668227655,,19,965,1898-08-13,36
nla.obj-668227678,,19,966,1898-08-20,36
nla.obj-668227693,,19,967,1898-08-27,36
nla.obj-691878886,,19,968,1898-09-03,36
nla.obj-691918599,,19,969,1898-09-10,36
nla.obj-691896370,,19,970,1898-09-17,36
nla.obj-668254364,,19,971,1898-09-24,36
nla.obj-668254440,,19,972,1898-10-01,36
nla.obj-668254660,,19,973,1898-10-08,36
nla.obj-668254890,,19,974,1898-10-15,36
nla.obj-668254913,,19,975,1898-10-22,36
nla.obj-668255015,,19,976,1898-10-29,36
nla.obj-691921383,,19,977,1898-11-05,36
nla.obj-668278035,,19,978,1898-11-12,36
nla.obj-668278070,,19,979,1898-11-19,36
nla.obj-668278097,,19,980,1898-11-26,36
nla.obj-668278113,,19,981,1898-12-03,36
nla.obj-693296481,CHRISTMAS NUMBER OF THE BULLETIN,19,982,1898-12-10,56
nla.obj-691928568,,19,983,1898-12-17,36
nla.obj-668278244,,19,984,1898-12-24,36
nla.obj-668278289,,19,985,1898-12-31,36
nla.obj-668323298,,19,986,1899-01-07,36
nla.obj-668323316,,19,987,1899-01-14,36
nla.obj-668323334,,19,988,1899-01-21,36
nla.obj-668323350,,20,989,1899-01-28,36
nla.obj-668323375,,20,990,1899-02-04,36
nla.obj-668323391,,20,991,1899-02-11,40
nla.obj-668340341,,20,992,1899-02-18,36
nla.obj-668340364,,20,993,1899-02-25,36
nla.obj-668340386,,20,994,1899-03-04,36
nla.obj-668340454,,20,995,1899-03-11,36
nla.obj-668340530,,20,996,1899-03-18,36
nla.obj-668340574,,20,997,1899-03-25,36
nla.obj-668383317,,20,998,1899-04-01,36
nla.obj-668383330,,20,999,1899-04-08,36
nla.obj-668383358,,20,1000,1899-04-15,36
nla.obj-668383374,,20,1001,1899-04-22,36
nla.obj-668383396,,20,1002,1899-04-29,36
nla.obj-668383413,,20,1003,1899-05-06,36
nla.obj-668383437,,20,1004,1899-05-13,36
nla.obj-668397189,,20,1005,1899-05-20,36
nla.obj-668397222,,20,1006,1899-05-27,36
nla.obj-668397240,,20,1007,1899-06-03,36
nla.obj-668397265,,20,1008,1899-06-10,36
nla.obj-668397391,,20,1009,1899-06-17,36
nla.obj-668397430,,20,1010,1899-06-24,40
nla.obj-691934085,,20,1011,1899-07-01,36
nla.obj-669013711,,20,1012,1899-07-08,36
nla.obj-669013798,,20,1013,1899-07-15,36
nla.obj-669013836,,20,1014,1899-07-22,36
nla.obj-669013905,,20,1015,1899-07-29,36
nla.obj-675026216,,20,1016,1899-08-05,40
nla.obj-675026234,,20,1017,1899-08-12,36
nla.obj-675026300,,20,1018,1899-08-19,36
nla.obj-675026431,,20,1019,1899-08-26,40
nla.obj-675026538,,20,1020,1899-09-02,36
nla.obj-675026572,,20,1021,1899-09-09,40
nla.obj-668896690,,20,1022,1899-09-16,36
nla.obj-668896716,,20,1023,1899-09-23,40
nla.obj-668896734,,20,1024,1899-09-30,36
nla.obj-668896750,,20,1025,1899-10-07,36
nla.obj-668896775,,20,1026,1899-10-14,36
nla.obj-668896791,,20,1027,1899-10-21,40
nla.obj-668914064,,20,1028,1899-10-28,36
nla.obj-668914250,,20,1029,1899-11-04,36
nla.obj-668914291,,20,1030,1899-11-11,36
nla.obj-668914546,,20,1031,1899-11-18,36
nla.obj-668914572,,20,1032,1899-11-25,36
nla.obj-668953133,,20,1033,1899-12-02,36
nla.obj-668953154,CHRISTMAS NUMBER OF THE BULLETIN,20,1034,1899-12-09,52
nla.obj-668953179,,20,1035,1899-12-16,40
nla.obj-668953198,,20,1036,1899-12-23,36
nla.obj-691937132,,20,1037,1899-12-30,36
nla.obj-661986420,,21,1038,1900-01-06,36
nla.obj-661986448,,21,1039,1900-01-13,36
nla.obj-672620312,,21,1040,1900-01-20,36
nla.obj-661986461,,21,1041,1900-01-27,36
nla.obj-661986485,,21,1042,1900-02-05,36
nla.obj-661986500,,21,1043,1900-02-10,36
nla.obj-661986521,,21,1044,1900-02-17,36
nla.obj-661986545,,21,1045,1900-02-24,36
nla.obj-661986568,,21,1046,1900-03-03,36
nla.obj-661986584,,21,1047,1900-03-10,36
nla.obj-661986602,,21,1048,1900-03-17,36
nla.obj-661986628,,21,1049,1900-03-24,36
nla.obj-661986644,,21,1050,1900-03-31,36
nla.obj-661986666,,21,1051,1900-04-07,36
nla.obj-661986689,,21,1052,1900-04-14,36
nla.obj-661986703,,21,1053,1900-04-21,36
nla.obj-662022050,,21,1054,1900-04-28,36
nla.obj-690195858,,21,1055,1900-05-05,36
nla.obj-662022138,,21,1056,1900-05-12,36
nla.obj-662022172,,21,1057,1900-05-19,36
nla.obj-662022195,,21,1058,1900-05-26,36
nla.obj-662022260,,21,1059,1900-06-02,36
nla.obj-662022344,,21,1060,1900-06-09,36
nla.obj-662022389,,21,1061,1900-06-16,36
nla.obj-662022408,,21,1062,1900-06-23,36
nla.obj-690196928,,21,1063,1900-06-30,36
nla.obj-690205154,,21,1064,1900-07-07,36
nla.obj-662022470,,21,1065,1900-07-14,36
nla.obj-662022557,,21,1066,1900-07-21,36
nla.obj-662022599,,21,1067,1900-07-28,36
nla.obj-662022613,,21,1068,1900-08-04,36
nla.obj-662022684,,21,1069,1900-08-11,36
nla.obj-662022786,,21,1070,1900-08-18,36
nla.obj-662022801,,21,1071,1900-08-25,40
nla.obj-662103194,,21,1072,1900-09-01,36
nla.obj-662103219,,21,1073,1900-09-08,40
nla.obj-662103340,,21,1074,1900-09-15,36
nla.obj-662103387,,21,1075,1900-09-22,36
nla.obj-662103404,,21,1076,1900-09-29,36
nla.obj-662103420,,21,1077,1900-10-06,36
nla.obj-662103559,,21,1078,1900-10-13,36
nla.obj-662103592,,21,1079,1900-10-20,36
nla.obj-662103615,,21,1080,1900-10-27,36
nla.obj-662103631,,21,1081,1900-11-03,36
nla.obj-662103769,,21,1082,1900-11-10,36
nla.obj-662103809,,21,1083,1900-11-17,36
nla.obj-662103823,,21,1084,1900-11-24,36
nla.obj-662103846,,21,1085,1900-12-01,36
nla.obj-662103978,CHRISTMAS NUMBER OF THE BULLETIN,21,1086,1900-12-08,52
nla.obj-662104010,,21,1087,1900-12-15,36
nla.obj-662104032,,21,1088,1900-12-22,36
nla.obj-690207155,,21,1089,1900-12-29,36
nla.obj-690219094,,22,1090,1901-01-05,36
nla.obj-662108767,,22,1091,1901-01-12,36
nla.obj-662115831,,22,1092,1901-01-19,36
nla.obj-662125402,,22,1093,1901-01-26,36
nla.obj-662133172,,22,1094,1901-02-02,36
nla.obj-662151470,,22,1095,1901-02-09,36
nla.obj-663522251,,22,1096,1901-02-16,36
nla.obj-663674203,,22,1097,1901-02-23,36
nla.obj-663674227,,22,1098,1901-03-02,36
nla.obj-663674250,,22,1099,1901-03-09,36
nla.obj-663674275,,22,1100,1901-03-16,36
nla.obj-663674300,,22,1101,1901-03-23,36
nla.obj-663674337,,22,1102,1901-03-30,36
nla.obj-663674368,,22,1103,1901-04-06,36
nla.obj-663674384,,22,1104,1901-04-13,36
nla.obj-663674402,,22,1105,1901-04-20,36
nla.obj-672629561,,22,1106,1901-04-27,36
nla.obj-672631897,,22,1107,1901-05-04,36
nla.obj-690225114,,22,1108,1901-05-11,36
nla.obj-663674431,,22,1109,1901-05-18,36
nla.obj-663674453,,22,1110,1901-05-25,36
nla.obj-663674489,,22,1111,1901-06-01,36
nla.obj-663674514,,22,1112,1901-06-08,36
nla.obj-663890490,,22,1113,1901-06-15,36
nla.obj-663890572,,22,1114,1901-06-22,36
nla.obj-663890595,,22,1115,1901-06-29,36
nla.obj-663890754,,22,1116,1901-07-06,36
nla.obj-663890798,,22,1117,1901-07-13,36
